Store,WeekOfYear,OpenDays,PromoDays,SchoolHolidayDays,WeekendDays,MonthStartDays,MonthEndDays,StateHolidayDays,Year,Month,Quarter,CompetitionDistance,CompetitionOpenKnown,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,TimeIndex,sales_lag_1,sales_lag_2,sales_lag_4,sales_lag_8,sales_lag_52,rolling_mean_4,rolling_std_4,rolling_mean_8,rolling_std_8,rolling_mean_12,rolling_std_12,EMA_4,EMA_8,days_since_last_promo,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,"PromoInterval_Feb,May,Aug,Nov","PromoInterval_Jan,Apr,Jul,Oct","PromoInterval_Mar,Jun,Sept,Dec",PromoInterval_none
132.8425,312.10822,-1642.426,4091.3984,362.74838,8.529785,472.52176,-115.050644,-7.642464,-2.9387176,100.26888,-5.615095,16.73357,0.705981,-17.592525,58.067223,-5.1338897,4.166656,-13.953774,491.1891,-272.73645,292.94098,668.2274,-84.2245,-364.2376,1363.7205,-41.398643,247.61172,130.94046,1296.5488,95.68653,117.629684,-7.814895,696.8765,-161.60397,7.5427737,3.608838,-14.69371,21.005806,-0.04483741,42.45148,0.024155943,-16.484735,-2.118589,-1.1257519
-0.4078438,412.2213,-1356.5062,-6247.367,259.57764,7.9973164,-83.41963,-108.97253,-5.439435,-3.4765384,-124.14269,-0.6536331,95.38741,0.56982636,23.675152,10.180169,-23.257137,-2.216244,-15.268431,-263.89615,-16.113459,-672.64954,392.78275,-37.79179,-1420.3966,725.33636,-65.49449,386.4921,-10.654651,1221.0355,-45.01192,444.611,296.30432,-851.9504,191.21368,-0.37380603,-6.6871223,12.029859,38.435623,-2.0497546,33.957355,-6.542752,-9.3744755,-22.822424,0.28916457
21.132732,-603.36816,-1241.0839,-6279.1436,148.64397,2.0654745,-99.18917,-104.84726,-9.740984,-3.5460968,-83.676254,0.037786677,225.88968,0.54715264,-18.670216,-176.61525,30.293386,17.322897,-17.782469,-248.98486,165.93927,167.23405,309.484,-63.455345,-1603.1979,661.93463,20.200174,445.48465,-16.250908,2225.568,-48.63968,526.8522,506.20734,-867.53735,-132.09474,1.5153525,-10.74093,-5.7460313,27.923386,-1.9459429,40.23067,1.8062373,-1.1909178,-5.7762136,-0.38091052
21.658482,143.92714,442.81625,4764.0386,353.51776,7.6053557,732.6875,348.34683,-5.256316,-4.1947246,-35.75445,-5.3426356,58.548344,-0.53962284,25.467512,49.404217,38.15243,-14.524964,33.79579,535.57684,-254.34547,294.5119,-124.12379,-24.437805,-1574.6815,-541.0178,-11.786874,-780.36163,-67.34558,-3501.5164,-2.2456114,-511.60837,-732.3625,270.58582,79.99276,9.658552,9.210601,33.458954,16.43069,1.0317874,35.386242,-14.973685,-38.492813,41.04973,1.2411437
61.370476,31.043062,865.37665,-6896.9106,-920.9084,-18.011034,-187.74225,-85.76305,-9.245817,-6.411365,-5.1221533,-5.094417,-6.548146,0.8471072,13.431509,11.257925,26.680195,13.942467,-40.11943,453.41437,893.8231,342.7841,110.88479,-121.283554,56.52436,1002.0339,-218.03433,1476.331,-79.74106,7961.4907,-300.21268,1650.3932,4203.237,-710.65814,97.65337,4.5053997,-26.18514,11.31714,-46.442062,-5.0503445,-59.759747,3.5424628,-5.0860143,-5.597219,-0.38091052
-7.2492995,375.86905,592.52045,-6047.8335,208.33127,-4.92616,-105.67894,-65.37888,-5.3637433,-3.0925467,49.766106,-3.7220845,65.29767,0.5901649,-16.054396,37.160282,-16.876534,16.34034,-25.539398,52.317528,142.57516,-495.87247,3.3754191,29.7954,-2036.8383,-10.66747,-122.21411,215.87642,0.2136817,241.86826,-31.559628,380.8537,-156.3435,-727.58514,55.09086,2.6905868,-25.416086,-3.3037543,-57.24022,-1.4558152,-48.49997,1.2786514,-18.925419,-2.3025615,-0.38091052
-11.600411,63.529823,-1469.2421,3967.1846,-891.8918,7.967017,469.83698,-98.4005,-7.402739,-4.408244,101.31298,-5.6015387,-4.268961,1.0774796,-23.720745,68.921715,5.138409,1.0054668,-16.567669,413.10846,-264.582,112.06306,-8.7176285,-89.3621,-473.92557,1277.452,-6.9343624,234.47534,-113.285225,1077.0737,65.52504,185.80496,-121.20222,646.2356,289.61905,9.296354,40.977703,-13.453371,-27.284111,-7.5443554,-44.68187,-3.26325,34.830685,-5.6293163,1.4168137
35.401737,-455.32355,411.9966,5931.5723,394.95004,7.587843,-155.42,-93.02622,-7.0684414,-2.369067,54.228302,-11.758719,11.426723,-0.44007432,13.902403,43.49802,49.424397,-12.14856,68.04851,657.84515,-58.43115,385.8043,519.7272,-78.429924,-353.60913,1670.703,212.55902,561.60706,104.89111,2722.349,69.06786,184.29881,258.06903,972.5672,82.59796,9.589686,-5.801909,28.733744,8.683925,1.3001281,34.471962,1.7710235,-12.466034,19.492104,1.4168137
147.7386,-951.8012,418.45413,6083.195,-823.96533,-1.5932682,-175.48262,-95.12384,-12.514833,-4.4747267,-143.54749,-2.996882,100.77702,1.4201137,-8.850453,-303.65363,6.900837,4.754602,61.8269,967.5901,-28.442133,330.13116,-373.59778,-30.875145,1090.7607,1754.3541,170.91385,541.83936,232.25204,2294.9167,80.569084,-82.30315,386.35104,980.984,126.32756,10.271915,-9.652529,32.42904,12.000969,0.037476193,32.55091,3.5749252,-5.27088,-7.24685,1.250272
-1.1782595,417.164,-1579.6534,-5993.1685,247.80684,5.7606955,-76.33456,-104.37014,-6.1927056,-3.8959098,-89.07756,1.9380851,-4.568112,0.59421134,6.8586693,3.256461,5.187997,22.368801,-19.635662,-227.41225,63.90797,-612.34344,183.66586,-22.251467,-2481.5205,146.15314,-70.59482,81.261444,47.853558,31.47218,65.44838,138.80016,-480.4623,-767.3629,177.28316,2.4000728,-21.404507,-5.8858213,81.35522,-1.3111124,38.554886,1.8331021,-5.5036426,-20.518896,-0.38091052
-7.761247,-552.95795,-1465.377,-5263.6426,187.12979,-0.09789601,-65.84828,-99.33153,-6.9283156,-5.582246,-50.93144,0.05536951,173.42297,-0.15094942,27.771656,11.583891,15.03014,12.776795,-13.945324,-106.47884,-139.04807,111.89396,-7.1338496,4.58991,-2164.6697,-147.13225,202.76129,-415.93588,12.001921,-2494.5676,208.51942,361.96594,-511.09842,-782.1068,-100.26952,4.7581873,-0.083783,-6.7876444,54.51549,-1.9235578,41.169205,-0.5835686,-0.07811644,-8.770046,-0.38091052
15.230659,51.543823,695.1438,-6062.203,-766.3485,-3.1706734,-127.007416,-77.05481,-9.115319,-5.375583,29.286926,-0.72017777,-180.45793,6.9715443,39.10167,-294.59982,-3.7073388,11.503136,-30.607594,125.88284,228.4249,-400.95325,-34.844727,-17.42364,-1650.4276,399.8441,77.446655,1065.9406,28.970922,5583.96,-524.3312,315.6368,929.5889,-794.96796,-106.58979,2.7448,-17.237226,-11.760844,61.80909,-1.8784924,75.18363,4.828768,-20.178709,-8.806647,-0.38091052
24.25189,176.27888,632.50543,-5512.6274,228.67668,-3.1170795,-100.66503,-50.294212,-5.535548,-4.734742,52.052563,-0.8755578,56.733322,0.48707074,12.460985,49.9661,-2.3684137,-45.7089,-52.878433,-144.05948,-159.71971,-643.7165,-113.62391,5.6642566,-2830.4238,-791.905,-160.55405,-814.46954,-44.089046,-3759.042,1.4288243,-273.20377,-1127.3845,-457.4212,-47.7598,3.7247183,12.553249,-4.477105,-57.424362,-0.8842267,-43.384308,3.494308,56.127792,-1.8958751,0.4557062
1.890866,123.454704,664.4342,-4775.633,277.95145,-3.1994684,-99.79116,-62.22795,-5.777888,-3.34318,35.400738,-1.7584691,75.5911,0.16380483,17.073017,32.441788,-2.0222342,9.161866,-22.914085,-113.25529,-173.56137,-580.43146,-251.44307,-9.989708,-2136.2285,-434.95663,132.13531,-128.09528,65.1255,-1121.9443,384.81244,362.90463,-865.05804,-638.8836,-44.263172,3.539844,10.238433,-7.285424,-49.201748,-2.2204335,-37.468517,-0.9892417,-7.9676003,-2.9347308,-0.38091052
-6.072777,-150.64137,-1447.3256,4687.006,315.77228,-1826.7483,-108.60771,554.1245,-4.9708567,-3.6208332,-97.20508,-13.942931,26.445944,0.26935259,27.252,49.841957,18.450027,51.896847,43.174774,438.41202,-158.2785,259.45663,191.00363,87.45826,-1778.0404,-658.7498,-119.21066,-650.0781,-184.76741,-3008.7964,-37.06264,-468.75116,-977.82666,243.23457,-77.39601,8.012407,5.889583,-9.779967,-14.091711,0.9107297,-25.316193,-29.304674,30.469343,-3.8420942,1.2411437
-5.0812564,-595.2491,-1121.4877,-4533.583,220.27536,6.4408116,-64.35852,-97.27936,-5.6797557,-5.2979746,-58.491447,-2.2051263,111.6059,-0.047827467,-27.365261,31.304274,17.845549,-16.779364,-5.770413,-67.62485,-228.79614,-331.24664,-114.81609,9.97179,-2470.406,-889.97253,451.3583,-866.17114,175.0825,-3998.2854,490.91034,-470.6318,-1451.3038,-552.214,145.60767,3.3312492,2.4855342,11.840942,-37.039448,-2.252316,-37.41132,-0.5873367,2.9046652,-6.7746277,0.4557062
-13.209264,911.8447,504.2958,6349.8936,325.29865,22.662603,1053.6947,-75.476456,-6.59746,-3.7393646,94.29886,-2.8368132,26.665106,-0.730973,13.799118,-215.41043,-41.214447,1.2142408,-33.1295,907.0823,66.15351,61.94254,1135.0865,-82.26929,5098.9463,1045.4099,253.21451,1142.0574,126.40134,5176.8936,101.04871,-66.83564,324.54553,933.8678,86.35717,9.12472,-62.64518,-12.180228,-16.381529,-0.07518421,-46.875584,4.5275593,-19.324963,-3.1447484,-1.1257519
-15.7674885,-669.4441,-1435.9421,7909.3755,-1943.3983,-3900.8818,-183.4186,966.33154,-14.368697,-18.715017,-40.124622,-29.907791,-79.939575,6.9775133,118.7804,74.95494,-25.7621,-109.12081,-54.713444,378.43115,135.1194,731.7135,653.68365,191.77907,14736.502,626.73755,480.93933,1301.3903,175.93973,9523.636,-372.6579,2063.8708,5288.06,541.03455,-6.918311,0.6096454,-30.317825,-20.001314,-63.762608,2.2724905,-53.42169,-28.323961,-9.132015,-3.5647094,-0.97057134
-10.743759,34.10219,589.90155,-4294.318,-743.8275,-10.98691,-112.37228,-72.02045,-9.356881,-80.61292,23.39255,-2.5816016,-55.26947,0.51774937,59.84828,65.59264,1.3675432,14.45357,-4.755236,-124.82858,-681.5027,-495.92737,-305.2876,-11.229286,-3800.9397,-1808.3785,41.667774,-1544.1605,113.71821,-6580.113,306.71048,-2357.7434,-2841.5156,-353.06863,-74.58303,7.0217094,-8.071415,-5.1577697,-94.15348,-1.8215545,-80.118774,1.1560854,-3.7094655,-4.7197948,-0.23553342
-8.870562,-116.34694,407.74225,4502.559,268.5976,14.163281,-113.85664,-74.131996,-7.093048,-2.8628464,-53.68037,-4.8692822,8.255733,-0.05571154,16.049858,41.020252,46.56756,-26.723114,40.21875,492.533,-298.78247,256.67603,27.008698,-1.7574542,-2090.6338,138.18904,-106.28188,-733.59216,-103.86603,-3041.1199,27.66485,-456.25812,-658.3677,512.18665,81.21833,11.286536,13.619207,44.828423,7.2420373,0.99549633,31.666767,1.5672196,-15.807086,29.933516,1.4168137
-24.079166,-719.1529,35.37618,-4203.935,185.42928,1265.314,-126.32888,-58.458286,802.9357,-5.2206798,17.55518,-7.223174,96.81507,-22.37,-307.62204,-85.82025,36.28263,12.849382,-16.47744,-24.028158,-282.7984,26.372566,25.964985,2.384135,-2365.6082,-228.64412,433.6658,-734.7919,178.98738,-2822.1824,353.99252,453.5053,-788.0657,-524.3149,-43.192787,12.982995,-5.717928,-2.9812293,69.07046,-16.892065,24.262806,-3.7801728,-1.0513482,-1.1308818,2.044168
-14.249036,132.20384,621.50275,-4322.359,224.6111,-2.8424575,-121.85651,-81.414314,-5.950574,-4.7673163,-6.594127,-2.9169445,8.959407,0.13699315,21.612648,35.8084,33.843906,160.96591,115.682205,48.104267,-212.89194,-297.01193,-139.71036,27.126314,-2174.2305,-878.1806,397.6178,-765.8044,136.30118,-3750.5798,342.66824,-285.98508,-1279.864,-521.8553,78.7709,3.8131225,10.7128725,15.886912,62.264362,-1.9780143,44.71847,8.206887,-33.850746,22.699244,0.4557062
21.998339,5.4670844,663.70544,-5898.8477,-772.4271,-8.867321,-144.04877,-46.137535,-9.797781,-3.5757737,44.291187,-1.3083402,24.20408,0.9766121,-25.662271,-15.43044,-1.7953136,16.259598,-37.914818,93.15756,359.99445,-295.74893,-9.775873,49.85812,-1985.2966,494.56158,9.134592,412.7589,63.944275,2361.763,166.54153,521.1296,473.98602,-733.1998,116.60959,4.866443,-10.084978,12.700234,-67.26452,-3.0951598,-57.217182,0.5971282,-3.4876933,-3.2903788,-0.38091052
-7.0161285,-482.8827,401.6387,6968.6055,435.73724,20.432375,-214.0322,-80.672226,-10.071082,-2.573328,72.760704,-2.5729442,48.711296,-0.15936819,29.979977,-348.44662,66.75251,1.1557739,7.90395,1102.7,-372.54333,84.15575,990.3828,-100.36487,6088.7725,1102.629,644.6741,1148.7805,356.2709,4901.3857,147.72844,-374.89325,65.842186,1113.922,111.40659,7.255181,-8.126119,50.900784,14.980396,-0.09496923,34.114433,10.889155,35.294174,-4.3767004,1.4168137
-27.272524,-487.26624,-1350.513,5855.8247,-1207.017,-3190.8545,-161.94234,795.2714,-7.9463277,-9.9476795,-59.46844,-4.186319,-222.59131,6.739093,-23.190783,-238.01057,-20.78886,-14.764172,-40.41721,969.31586,329.25455,94.14684,467.7206,-236.09961,3337.9058,872.0526,-196.19727,1114.1157,-217.51047,4762.1357,30.43137,-41.5403,1275.3019,247.52467,-188.23044,7.4396286,-17.286469,-23.496658,-47.41624,-0.04951887,-38.98406,-26.170856,-5.1852746,2.2121267,-0.97057134
60.633923,-369.35767,-1239.2689,6410.5996,-1170.6082,-3419.8403,-155.96385,480.95078,-7.559726,-5.746057,17.81437,-20.13545,-89.66475,1.8338139,-72.00733,39.45004,32.563946,297.8367,163.80185,788.3822,-252.20378,54.016293,723.86426,-97.25528,2692.423,407.42224,354.4423,1238.1945,216.4273,3816.7615,152.1273,-399.6081,153.33592,74.68246,190.7255,7.223004,-14.923225,42.583824,42.4278,-0.11859642,62.22867,-35.556973,28.352785,-3.8537345,1.2411437
42.555935,-223.50528,-247.48373,5118.113,-1520.5367,753.3478,1107.0723,759.92377,-75.25869,-8.367806,205.32486,-12.185841,-24.248585,26.317766,64.048744,81.08182,-58.889847,134.43277,299.49792,-286.6827,1702.6979,1507.1906,70.74077,24.131918,17169.39,2743.9148,-216.31696,2553.3137,-255.5396,11432.491,-513.96185,2495.7004,6480.1846,-237.02826,30.088362,-498.0792,-24.917019,-17.480555,80.71054,-278.67023,-121.37224,-15.328196,143.2578,-14.477385,1.2411437
-10.89844,642.9579,740.1424,-6414.9062,255.00586,-2.40931,-163.77962,-77.97608,-7.811095,-3.984678,11.497617,-0.41254038,112.424736,0.58868027,-15.086764,-212.30844,13.626963,23.397945,-32.91315,20.542711,504.8153,-32.337593,196.16133,-97.008026,21.7764,910.82086,158.62251,1519.3707,-88.02986,7186.045,-31.93357,1383.1102,3656.4617,-726.5683,73.55913,-2.508763,-1.539999,13.897634,-25.475386,-2.8534489,-38.04123,4.9468255,-15.45796,-2.7359326,-0.38091052
-4.002997,-568.82153,-1190.8257,-4713.0933,219.9435,-3.9565935,-56.784794,-155.91994,-6.4975934,-13.774719,-55.14041,-1.3781264,-85.34174,0.67672837,21.903912,24.024305,1.7504071,24.405645,-15.512378,-208.37167,-203.27136,-368.94766,-143.51152,-4.598183,-2826.1821,-1075.5947,78.8992,-994.79584,17.441538,-4917.4863,329.51865,-781.5152,-1995.5674,-507.294,-102.440956,3.315348,6.5710745,-3.3286753,-61.649982,-2.0958688,-40.589397,2.7780802,-0.52333045,-5.3419414,-0.38091052
42.299294,576.8289,813.14716,-6145.724,-868.26514,-6.583876,-144.26213,-65.82367,-7.1707215,-4.89311,5.5228148,-2.194231,-47.71903,5.957865,15.176661,101.65897,-7.7287817,5.7322283,-22.712206,207.97284,595.6534,-104.79599,120.79692,-66.988464,-1321.697,694.10266,131.94212,1173.0312,199.00899,5703.4863,216.1699,632.37494,2160.5723,-781.3021,-86.34161,8.502771,-13.923394,-7.5639615,-51.232777,-2.0611482,-62.922718,2.8281589,-9.180192,0.2922711,-0.38091052
-9.142918,314.52106,-1331.2316,3757.6465,346.93423,8.688185,397.81442,-22.809742,-4.9825616,-2.8957205,99.172516,-5.0104012,133.75116,-0.6539498,31.822737,14.528671,-5.0994706,3.9503124,-12.767447,481.08023,-278.83014,210.20242,137.08754,-112.35797,-580.757,959.5329,-94.00103,235.90031,-28.911768,801.43805,37.09224,71.05546,-174.0683,688.9852,167.0472,8.124481,1.2690089,23.27746,24.620024,0.31962237,51.18651,-3.513003,-20.912867,-4.831884,-1.1257519
-16.286926,538.5466,499.87418,4467.724,238.35466,6.50191,672.0108,-55.315983,-6.789474,-17.055988,32.10207,-3.069994,23.679214,-0.55131865,16.687464,40.18256,-32.176155,1.1489222,-22.37013,108.50582,-371.72577,-611.7469,-3.2237434,53.319717,-3087.0613,-2700.1492,-69.12164,-1405.4542,-186.7653,-5858.25,-11.560352,-1468.5223,-2234.5942,317.2251,64.717926,11.187017,15.153212,32.125362,23.007198,0.98412055,47.37488,0.020673849,-17.904106,-4.9885297,-1.1257519
-19.389172,1118.9221,504.93704,7193.419,369.20224,7.549139,-140.90266,-103.116974,-9.885514,-3.3484135,-110.53121,-4.568962,-44.25535,-0.47699752,18.046932,44.135075,-33.054466,-21.334726,-29.6014,690.5272,875.1681,-712.82043,-363.0862,33.726902,4696.4077,230.51108,662.007,1082.0227,384.75092,3835.4187,8.721625,402.77066,238.64886,-767.888,73.69201,3.0360897,1.2541134,29.113829,10.060923,1.5076847,-42.768166,-12.009537,-18.082554,-3.6732147,-0.38091052
36.886963,1167.2432,500.44537,6307.76,360.2656,10.665585,-132.35942,-137.06892,-7.466083,-2.3191845,4.5741568,-3.7909076,-82.473915,1.6725221,-30.680143,124.12007,34.332863,-29.765205,56.818596,605.4707,348.28186,-623.6196,-362.38196,119.4765,3032.301,-65.192474,412.14532,197.6614,318.64438,-130.93655,78.02636,-88.588554,-324.503,-636.93066,-68.016754,6.0882444,0.6906615,-18.537266,-3.7035668,0.043052353,-22.183184,-11.60864,-14.180597,20.389893,0.4557062
-13.227438,-396.59097,682.2114,-7109.1587,378.50195,-12.848291,-143.38606,-143.47687,-11.173427,-2.29686,27.676098,-1.878649,-63.958824,0.10878897,-0.7863341,-602.023,21.535954,-22.061214,-66.58056,298.1558,-77.4353,-1862.2784,-0.3105302,-11.452938,8911.357,-1062.8491,-155.2547,-142.72812,13.866254,-731.3349,-72.478065,-818.2391,-496.9383,-552.51196,79.61079,-0.49884656,1.0998605,16.23608,-64.81066,-1.02335,-29.448246,-128.62132,-15.105595,-2.8164585,0.28916457
-4.337809,395.01065,-1437.992,-6213.333,229.54907,6.9581494,-65.67161,-94.47949,-5.729665,-4.047345,-112.36112,-0.13759957,95.214745,0.58830196,-12.68783,27.9601,8.013349,17.073122,-13.660412,-212.06088,25.45355,-785.5142,74.30823,-45.86422,-2269.9536,148.8052,-131.18059,103.72828,-25.520576,68.537704,-47.01939,133.7531,-462.2004,-740.31055,168.12195,2.5551689,-25.255949,-2.9770598,-67.565094,-1.5290806,-41.811783,-0.37167335,-6.533057,-21.406174,-0.38091052
19.418604,-228.15245,-1303.231,3742.1987,-968.0732,-1482.0585,-83.11523,539.077,-6.9742274,-15.105071,-81.76654,-4.086385,-80.04764,0.47790352,26.903574,-51.162224,20.880484,35.614006,106.44062,248.33731,-3.569983,-936.9535,-249.481,177.36961,-2257.2747,-3460.04,-227.20435,-1563.4196,-230.3879,-5465.421,-67.21239,-1516.936,-2760.464,320.94666,-68.94981,9.602948,-3.38145,-9.615425,-18.444693,-0.012268692,-34.13987,205.54608,-3.627924,-4.106533,1.1276741
44.794594,13.734034,588.3428,-4673.533,208.98376,-0.76976097,-115.85102,-85.40692,-5.933537,-4.686288,14.188768,-0.81063145,4.6133766,-0.05200916,17.454493,31.284275,23.824308,-25.163212,44.913845,-4.481893,-243.32217,-530.9466,-142.57817,11.515349,-2831.2878,-978.1441,122.936035,-785.8119,-8.55385,-3535.723,207.6085,-312.89572,-1186.255,-442.85837,78.33628,4.0719275,-93.764885,-10.721732,81.4712,-2.096088,51.461693,5.7830896,-11.645003,26.846209,0.4557062
3.0939746,81.83329,651.3699,-5906.2705,207.55745,-1.6276951,-141.20871,-86.16986,-5.419329,-3.238949,40.730614,-4.373575,6.7300954,-0.20373103,16.453384,21.694523,-19.61202,23.402567,-25.973019,-17.1134,367.53125,-390.3522,-131.0053,-38.25272,-1862.1123,580.60126,-3.4245567,472.9883,67.9894,1886.328,-61.655144,613.539,487.14954,-751.5429,71.76897,2.5656796,-37.043255,-40.518574,27.436232,-3.1061485,44.413853,4.7783036,-7.5425143,-2.582697,-0.38091052
-4.52858,206.06587,643.7337,-4443.259,270.06332,-1.5111427,-116.47289,-85.63766,-4.887063,-4.785454,41.006855,0.538162,-153.71754,1.1804519,-27.007198,4.3578935,-11.690523,5.572129,-38.03108,-250.15488,-205.81076,-248.36752,-181.89536,-19.130207,-2388.0352,-679.505,281.46756,-811.6244,141.01678,-3118.852,419.87006,-130.87013,-957.17346,-523.39905,-64.238914,4.345559,11.104852,-4.8239374,-36.636845,-2.5362961,-35.73834,1.5831395,-20.33171,-2.4029896,-0.38091052
-5.817975,163.75455,685.60974,-6079.38,237.46762,-4.448834,-164.55948,-160.26627,-2.7069135,-3.4118872,40.91101,-4.228229,20.45067,-0.27159747,-16.25723,53.618767,7.914824,-55.311974,60.084526,-80.81951,397.1675,-432.2939,51.120197,-93.23405,-1466.987,435.48648,43.479664,1221.0598,18.061579,4583.791,-165.78662,348.48438,478.33612,-755.44086,-79.11045,-0.13338363,4.0310206,-39.843426,29.588339,-2.3614905,33.90989,-42.0283,-19.566168,-2.5935142,0.28916457
-8.7838545,1167.9244,443.58624,6009.9497,324.10614,8.700445,-136.02428,-41.13571,-10.050896,-2.3614805,-91.81602,-2.806984,109.70267,0.694009,10.660527,-244.84766,-34.412224,3.0056663,-24.800508,239.87938,347.18967,-383.87662,-440.82452,16.380753,-352.66824,659.333,282.94492,261.64264,190.57495,409.185,24.170269,339.10483,-88.1243,-591.1583,65.37349,6.2348084,1.5798721,25.928976,8.150115,0.23278579,-16.049545,-9.505447,-11.287823,-2.711344,-0.38091052
-6.580439,264.63824,647.2414,-6180.367,154.01344,-1.982086,-138.15535,-59.05882,-4.5583315,-3.2575862,94.007,-0.82804,-44.355816,0.84721565,-17.134697,33.493404,30.84175,-42.64343,-18.013119,48.29309,260.11557,-769.75903,-249.13847,-37.23056,-2701.0903,-95.12351,-31.48307,105.33426,48.4255,-1090.2129,-593.8367,328.13754,-567.06604,-727.0511,81.31494,1.5701287,-93.06187,-5.5987897,-64.00614,-1.3108042,-44.875168,4.245257,97.68343,-2.44132,0.4557062
15.861106,202.96515,-1392.0629,3956.8704,286.4537,17.177633,550.9886,-170.07007,-5.476409,-2.7518668,100.189926,-6.291342,-87.565025,-0.66329455,12.74307,75.274826,19.154886,-11.326414,-11.402843,653.3761,-445.99686,52.650955,460.36725,-66.582794,1348.8328,99.210594,117.602905,94.61548,164.59102,267.47913,126.15882,-643.05975,-292.48434,656.7214,222.27405,5.2243385,-2.0837715,-7.5141864,-27.195797,-0.07580149,-48.87998,-0.541988,-26.537455,-6.09327,1.250272
52.89745,243.76225,-1503.89,3901.1538,278.72147,16.344204,366.61777,-84.6268,-8.929678,-3.4220974,72.39898,-4.507741,-21.181684,0.5184099,14.804734,119.76131,-16.715767,6.2366734,-11.272962,574.7369,-316.948,309.34515,312.5865,-136.78854,-1152.0907,223.3308,-23.509813,-578.1432,70.293884,-1798.0421,126.13642,-197.52455,-452.63345,631.46344,182.72849,7.3884706,1.3003491,20.383007,-25.8173,0.26206774,-44.560234,-0.62576133,-18.825813,-6.471372,-1.1257519
-14.371207,4.5099826,543.1545,-5001.451,220.20755,-1.2960263,-131.64684,-72.33105,-4.2501373,-4.7236185,55.01134,-1.2755262,41.468796,0.66982293,-18.005764,38.454086,19.959236,4.3183727,44.75455,130.94923,-190.54497,-162.36453,-216.58057,-12.166155,-2207.8928,-866.56976,-156.45041,-772.295,-38.644016,-3262.3828,190.37025,-264.39316,-908.70087,-639.8619,68.25234,3.4489338,-44.547443,-6.3082027,90.02285,-0.9600992,53.07399,1.9852549,20.918598,-2.5743315,0.4557062
33.795925,1009.9545,445.35468,6369.222,366.5152,10.022451,-151.41243,-41.796154,-13.517981,-2.5984807,-119.4473,-2.4089878,85.80321,0.4545596,19.19779,-295.85422,-24.433025,15.0947485,-34.921337,568.0039,654.60376,-571.69763,-398.00958,-54.056828,4811.1,-187.58072,254.36456,1072.844,83.59876,3811.6995,-0.50580317,3.8915448,85.48311,-699.2411,76.838646,6.129523,0.9118321,29.92074,-4.1871204,-0.35709226,-21.1687,-8.036664,-9.569213,-3.6483042,-0.38091052
-64.4732,-46.463955,502.09274,5258.3057,277.05728,16.232695,-114.17606,-71.26547,-6.846125,-3.3917253,78.17706,-0.8155036,5.260355,0.32951942,20.776222,-20.513481,38.28725,-11.952383,19.48884,358.9361,-307.9644,217.03351,420.74777,-4.0137353,-2683.7058,219.80992,97.12773,-404.93387,161.99774,-1708.1624,-1.5242027,-350.85687,-501.01083,758.8967,-77.14093,9.968262,15.241295,-11.746639,-8.470336,0.9537627,-20.963963,2.6682527,68.38202,-2.6673326,1.4168137
29.561255,-544.5015,-1153.4337,-4624.9473,118.05606,-4.880617,-57.230255,-178.9437,-7.372267,-13.797132,-33.634483,-2.5050344,6.2287526,0.0028598588,-30.211071,39.826107,9.577191,4.2697067,45.206303,-202.5741,-136.9283,-591.0747,-141.42752,-38.206745,-3226.6326,-1376.6056,155.50493,-1105.33,5.936265,-5512.713,355.45398,-1688.1075,-2332.445,-505.23444,-103.980965,2.8484347,1.4472389,-5.0943775,-65.30997,-2.1747603,-41.21759,-2.7844968,-4.945945,-5.4822245,0.28916457
-14.180138,79.89449,542.6001,5509.2114,-1092.7625,-11.649623,771.5709,601.0992,-4.3873672,-5.254931,85.08836,-11.007848,9.947747,0.85908216,-26.671528,79.57102,19.19939,69.059654,198.51154,509.95905,-55.452984,631.1411,468.9245,-53.534245,-1095.7195,1711.3058,-131.29778,558.1415,-166.12898,2947.2998,119.47586,114.623344,500.80435,691.1097,-121.610016,8.213855,-8.623341,-19.16646,-19.701225,0.1606737,-47.380436,297.72437,-43.1852,-3.8582473,1.1685233
-15.9920845,119.94757,578.2204,-4190.8594,219.82251,-3.977783,-101.56948,-79.78339,-6.104709,-4.761414,35.968597,-2.838594,-57.242523,0.1758514,22.133806,33.98762,-27.860367,10.848519,-23.683136,-120.46303,-377.16953,-591.8259,-124.37193,4.4917927,-2555.8533,-1147.7003,287.474,-915.20764,108.44167,-4311.0244,376.86148,-710.9741,-1515.9764,-347.5689,60.4783,4.1241484,-93.50975,-6.787817,46.968277,-1.8252186,41.68896,3.1906836,-20.063911,-2.5952823,-0.38091052
-5.685453,-626.2514,-1111.5856,-4890.7847,230.10364,6.05848,-71.9947,-115.0927,-6.034664,-5.2497296,-41.78511,-1.1563014,14.028101,0.051168576,15.356069,21.930061,20.636297,1.2584436,25.649914,-81.22366,-265.09976,-7.013048,-7.6828837,-10.054274,-2538.7212,-589.71436,327.0851,-651.44086,126.78408,-3353.8389,413.2219,-81.14451,-1051.2133,-663.9481,164.7913,3.052968,4.2182274,15.924256,45.344448,-1.9720367,43.54848,-0.19697249,18.473013,-8.737976,0.4557062
