Store,OpenDays,PromoDays,SchoolHolidayDays,WeekendDays,MonthStartDays,MonthEndDays,StateHolidayDays,Year,Month,Quarter,CompetitionDistance,CompetitionOpenKnown,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,TimeIndex,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,EMA_3,EMA_6,days_since_last_promo,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,"PromoInterval_Feb,May,Aug,Nov","PromoInterval_Jan,Apr,Jul,Oct","PromoInterval_Mar,Jun,Sept,Dec",PromoInterval_none
7.895208,-1004.3297,-1303.0343,347.38617,136.1667,-452.0106,-804.94867,-20.822598,0.0,-226.03079,32.072994,-25.038004,1.7595193,81.55756,375.4635,-2.8168128,-15.58426,438.95404,1258.0499,-7314.483,-126.94717,-170.44653,-18821.334,-1375.9683,153.95013,-1578.9486,-11.944284,-11316.221,-11574.061,0.0,140.78311,-1.2816889,-4.7540584,395.34818,852.63995,-11.43886,64.165054,-62.162987,-24.48803,-6.4927425,1.5622113
18.468695,3238.2,2569.6687,-54.76265,275.15204,286.9352,219.15633,-14.103611,0.0,-882.964,-38.79051,372.7218,0.7587267,47.024094,379.32922,-6.2340317,13.723538,-43.98046,-11.942032,1942.9474,-602.8746,-131.38072,-1817.8291,8.90005,511.8964,-758.1776,-1.2025347,5006.2007,5600.3965,0.0,-54.12837,-63.784565,-24.958406,-44.05399,-651.38257,-23.165071,-51.682323,2.4673815,80.853836,-11.426733,-2.1267002
-195.36829,-2718.6963,-2353.6711,57.877537,101.02007,-1021.30853,-1500.285,-76.87309,0.0,-572.38055,88.36042,-4011.1372,-73.31463,690.5555,598.83,1.0252185,7.3884706,-35.764206,2725.2703,14062.106,435.26694,-570.7893,67391.11,1165.6873,1502.1637,9456.589,-2645.1492,18314.42,26873.746,0.0,-61.456863,-0.65382904,6.796679,-26.569614,685.5604,-106.73307,200.4836,2.3275619,4.0357065,-6.131829,-0.47048986
23.4568,-417.69293,649.3462,228.96205,33.648663,663.23224,219.04483,-11.918387,0.0,-747.4301,11.563302,70.346214,1.2620578,52.212276,274.74463,0.21033421,15.649918,-121.45296,1389.1581,-1767.969,1149.6497,261.10757,-1629.2181,560.7305,455.90253,1420.0587,-1081.4182,6085.473,9182.032,0.0,63.89951,-2.8698251,11.810535,-116.9702,-433.43085,-34.80704,-59.593056,2.2370563,-28.461306,-4.928648,-0.9027102
-3.6358807,-948.32947,-1248.3883,519.0049,115.49847,-503.06247,-652.0312,-15.865282,0.0,-683.43115,-7.738954,302.7611,-0.32580292,-25.817888,337.98065,-3.153839,-3.4754686,346.346,1670.5875,-5685.9116,-63.420483,51.176796,-13795.652,-218.85988,129.70013,-410.51505,-153.66357,-5861.772,-5064.291,0.0,158.7037,-1.2816889,6.591545,-161.43663,858.4079,-11.484216,47.2704,2.1486552,65.085175,-6.265309,1.1701571
7.618922,3494.9465,1923.0267,-313.61093,794.3315,333.46008,242.19324,-36.917397,0.0,78.15508,-80.2119,-206.17345,0.8207762,127.321655,456.0053,-49.987274,-40.779728,-291.55847,623.06256,10237.862,975.37787,-1172.6586,39472.426,393.0589,447.71335,718.0645,276.73627,14838.116,10037.707,0.0,-91.369675,-64.99517,8.328394,-204.1521,534.77515,-27.201109,154.17552,2.4338138,119.85444,168.79079,5.554518
16.773666,3291.7305,2059.772,-4758.429,337.78394,202.09457,244.01665,-11.532205,0.0,-1016.79535,-150.13655,-79.03512,-0.9579594,-84.73438,502.3201,2.0504346,31.170713,-52.91864,655.5593,3044.7097,909.7394,114.52166,24097.158,773.88763,504.29623,-1799.3578,211.10349,3563.071,5313.7,0.0,-97.85133,-63.77049,-33.86591,-83.705215,-721.45734,-20.528095,-164.16911,2.127452,150.9252,-58.2631,-2.1267002
37.673573,-365.8609,551.58765,97.862915,9.41932,518.08356,233.36075,-14.658224,0.0,-365.07614,11.782308,-662.2862,0.086241394,32.94918,-1559.7769,-13.422581,51.01242,-52.90895,2314.8423,3305.8945,816.22894,-367.70276,24581.738,798.0058,677.6541,-93.6707,-1848.52,11012.362,8849.281,0.0,-53.855865,-1.0688006,-2.8193836,-35.049,446.4954,-27.335598,101.44687,13.889143,-15.724435,-3.613843,-0.9027102
52.105404,-778.02594,-2143.6663,176.6051,38.172195,-622.01215,-1698.931,-12.749589,0.0,-1541.5305,-114.92688,-47.635162,-0.716673,35.815147,258.7798,0.8234026,17.578625,-72.44791,1602.9972,-2398.0095,840.08417,-83.32033,-4974.859,193.3057,170.98172,-901.9691,266.98105,3986.9622,3332.8342,0.0,-83.43484,-2.748479,-9.400878,-136.63329,-1010.72424,-15.444173,-98.16159,7.977664,-21.612976,-14.584242,-0.59813553
-29.662811,-3317.8987,-2069.7812,190.41019,65.453094,-535.90826,-1534.1086,-126.209755,0.0,-770.6121,6.8339477,667.5385,-33.324078,-131.44383,451.9819,5.8303456,21.504328,-89.03865,309.29608,12842.2295,947.3111,-397.12482,49284.418,2244.2866,870.3435,4275.0376,-488.43567,20120.537,22002.383,0.0,64.11561,-3.5086632,55.23676,415.85345,684.0049,-149.08351,101.205086,14.643885,6.75098,-6.3005514,-0.47048986
9.486631,-647.48804,-2349.525,115.43369,102.01384,-812.2241,-1110.39,-16.031599,0.0,-965.53424,10.326392,160.17348,-1.3132682,79.3944,317.81522,0.69641036,-10.461646,-125.203224,2218.011,-343.79184,986.6279,-208.15068,-5386.594,274.9404,415.7862,890.0577,218.81648,6817.1113,8858.454,0.0,109.375336,-5.8443623,5.916044,-203.27977,1097.9194,-26.236874,62.73766,2.087768,-29.809036,-7.153071,-0.59813553
6.6326942,2230.6458,2060.7031,-4995.2617,211.4524,232.43475,128.43137,-11.987114,0.0,-371.24188,-78.3453,-106.63423,0.46243364,-116.323814,257.84778,-5.867842,-12.38291,167.44984,254.45538,-5100.199,-150.84984,-116.06496,-14989.717,-201.33853,165.32373,63.702286,-37.905205,-6840.068,-8711.108,0.0,-181.90997,-8.965463,-48.749603,-108.66216,-656.47156,-11.977942,-129.34894,2.1218486,86.51305,641.86475,5.554518
6.869021,-234.42017,393.87585,501.01846,12.629715,394.71915,145.00755,-12.559029,0.0,-454.76764,-59.950577,296.58093,-0.4361008,30.622278,185.75453,0.7668254,13.626903,-111.693825,1273.8157,-4115.017,-153.07552,-19.007809,-10348.571,-130.4648,194.49997,-1357.9554,-28.653227,609.37036,1446.8959,0.0,-65.171974,-0.8666832,-21.996899,-98.6704,-526.05304,-13.392039,-26.491716,2.861082,-10.762855,-4.9708805,-0.9027102
65.261375,-261.95514,523.9422,676.7241,18.55402,520.3539,249.81108,-11.728879,0.0,-2365.0396,10.349179,-315.83093,4.7903013,412.24872,1656.0568,-14.164848,-283.03317,-57.02667,1792.7635,-17307.555,1008.67566,405.8845,28307.334,1035.733,248.48337,-1386.2205,229.65593,1128.4668,912.0842,0.0,-56.32706,-3.3102727,-28.262995,39.7493,-612.2177,-11.509153,-105.711205,-30.092308,-32.00745,-5.266265,2.3576992
7.9596195,3398.6902,2503.6646,560.5477,56.32641,351.07004,237.64165,-14.616003,0.0,-416.15677,21.634329,-173.15367,3.288058,146.62675,542.55273,-0.55032897,-71.44569,-90.96798,495.06033,2447.8494,286.51825,217.73453,-2412.0935,471.65036,421.59555,-139.718,266.7989,6355.1875,6796.5576,0.0,-62.0336,-63.63034,-19.773335,52.707138,-671.6937,-24.701838,-49.336685,-22.792425,-3.6776762,-5.7029676,2.3576992
15.259529,-821.0775,-1142.0546,512.9024,161.84427,-512.90686,-714.8711,-12.216797,0.0,-482.1265,-32.232136,318.7045,-0.1550715,49.077587,348.1266,-4.5174165,-28.513485,-40.429455,236.62164,-4077.0378,-231.36594,-88.38655,-12550.034,-224.36449,128.15642,-2213.0432,351.71796,-3091.0774,-2551.657,0.0,98.73149,-1.2816889,-4.1762314,328.38522,796.39136,-12.482644,78.68528,8.177942,45.559097,-5.3330235,1.1701571
-16.774857,-2530.737,-1870.0311,511.05917,65.10617,-973.6664,-2113.5718,-56.133068,0.0,-1140.2462,-97.08908,-449.42627,27.788034,49.26007,606.3231,-7.165874,-119.044,-29.135641,2202.9133,10302.642,616.47266,51.05121,45420.742,1091.4508,350.52658,1938.5323,-1553.113,15806.284,14697.768,0.0,-86.2907,-2.415922,19.33925,-83.84971,-609.1038,-43.322803,-134.97371,2.465704,-5.9669867,-22.049225,1.1701571
76.92256,-929.9517,-1914.8973,558.9247,248.20776,-571.2584,-964.2528,-12.971134,0.0,-967.3418,34.08499,61.75203,-1.8027397,-81.072586,337.3065,-2.4200363,1.7990856,291.48874,2745.5398,1711.2101,910.3443,-154.44206,-5220.637,615.5216,415.37088,2611.4766,-218.08603,9281.532,15517.718,0.0,134.80437,-5.8443623,-9.602811,800.2114,1006.4443,-60.0136,66.884285,1.7974799,26.707891,-6.796804,1.1701571
34.83321,2737.041,567.8651,267.72296,487.36746,374.83798,262.97952,-60.633232,0.0,-608.481,-80.45584,607.5037,3.3271153,91.805,-939.69055,22.996702,61.136482,-70.95089,800.8273,10528.537,813.87665,293.5257,39542.51,776.3829,543.6945,-373.7675,-913.85706,13949.402,9231.029,0.0,48.405396,-48.944534,-30.734768,316.10355,-557.3945,-37.3813,-137.21782,2.4710386,1.9547527,-5.416874,-0.9027102
21.272121,-750.6135,-1953.5948,252.03783,96.72654,-593.8263,-449.69403,-16.468607,0.0,-714.5094,15.172219,191.84428,0.04281676,-244.62424,321.41504,0.07098681,2.505255,-253.6341,1998.6384,1357.6437,1056.1119,26.007324,-5470.579,101.229965,-130.07545,730.8524,85.562805,8493.169,8519.078,0.0,93.03932,-6.0628524,-9.487998,402.34583,1055.7977,-28.709475,67.78791,7.297205,-24.522015,-6.9867187,-0.59813553
-16.76146,-221.83961,470.90295,528.83655,4.6490145,293.2706,142.1432,-11.163954,0.0,-605.5741,0.03830579,76.892296,-1.4882054,-42.73075,273.45508,0.874933,10.544882,-107.356476,1448.72,-5728.6216,-61.119217,22.350975,-13477.197,-175.14969,102.54624,-125.55905,198.7932,-6463.4346,-6551.475,0.0,-61.360565,-0.8666832,-7.264076,-85.87409,-337.6788,-11.666889,-103.39872,1.9373734,-28.268822,-4.8597302,-0.9027102
7.64497,2653.743,2192.281,-711.2314,294.0555,247.73744,199.1007,-16.177937,0.0,-331.24008,-74.549515,42.180916,-0.12985557,40.533276,-997.72437,4.2550755,37.644756,-88.7007,-597.6907,-1586.7454,323.35153,-75.34557,-9244.017,310.9195,303.58813,-266.31296,116.17108,3490.3892,3892.6848,0.0,59.73971,-62.262753,77.346664,-87.43376,-570.5929,-14.8401785,-74.656166,14.42187,51.112495,-11.110281,-2.1267002
6.911855,3151.1187,1766.0612,-762.12146,151.40874,179.30394,147.69844,-17.466751,0.0,-308.31363,-16.139816,-83.61878,-1.612674,-109.23983,322.19757,113.11022,-13.764032,-55.511765,597.037,-7036.9243,-325.18872,-2.2585843,-16032.943,-1288.7113,400.0342,-1330.8884,245.94716,-10391.033,-11155.47,0.0,-65.476524,-8.965463,-8.64387,-63.64406,-652.04236,-13.531232,-117.90768,1.9228995,-258.79846,-8.757402,2.90065
-40.841293,-253.53185,521.80817,428.70782,9.795459,326.95358,130.87,-11.319144,0.0,-66.737785,-6.513903,-452.31985,-1.6224244,-107.04453,583.2458,-3.541765,-13.42875,-114.08701,1104.9614,-7102.684,-117.99552,-71.28676,-11653.869,44.20997,158.88956,-1316.2576,-1064.1106,-3733.7327,148.53442,0.0,-62.575527,-0.8807629,-26.832191,-78.08381,-414.741,-12.229837,-46.119442,2.1875355,32.605297,-3.6231265,1.590288
10.601526,-424.08975,532.9037,-30.20363,7.313946,659.3381,75.14792,-10.722581,0.0,-139.29382,29.529472,-339.67944,7.6398277,-234.44409,424.78748,-2.705947,11.815001,-242.99396,1049.8811,-4893.0864,253.30086,-117.852066,-6688.3315,515.8779,51.187965,996.2668,-1222.6925,3912.341,6469.4775,0.0,82.137726,-2.7034945,89.549446,45.21121,-286.69614,-23.20182,-34.40024,1.4747661,-82.73776,-3.798191,-0.64739645
11.019836,2325.9631,1690.2874,-4291.414,224.05035,177.9081,136.66719,-12.614135,0.0,17.75018,-8.157624,10.1680765,0.11919874,-107.18044,367.34546,-6.713359,-36.209557,-133.48294,308.41904,-8653.205,-483.45456,-176.65486,-18824.326,-1087.4218,116.933784,-2373.3098,-4.1313047,-14705.28,-14039.679,0.0,-169.16068,-8.965463,-13.923984,-57.913754,-586.8528,-11.977942,-127.17266,2.1800516,62.882374,645.36945,5.554518
5.508103,2769.2144,1678.4115,-773.3669,6.7497387,178.0655,181.9277,-11.885634,0.0,-930.08295,-63.927296,-138.70644,3.624859,51.219475,291.6186,-49.70284,61.318085,9.998132,1357.0009,4753.355,782.4785,138.15121,22412.95,371.10654,412.52432,-1533.9069,371.3836,5671.1094,6814.3477,0.0,-60.485615,-66.31866,-39.29851,-224.87247,685.3449,-26.885683,-17.705677,2.8353584,-360.74725,-9.808947,2.90065
9.4289,3548.6924,2159.702,-458.0148,386.75397,286.008,242.73923,-14.309948,0.0,-1027.6001,-38.79051,373.3083,0.56083846,68.412445,472.86203,-5.1332884,17.85108,-39.953125,631.45526,844.0184,199.60312,-76.62147,15481.749,566.4085,483.63364,-1583.8629,83.23638,3050.663,2708.2773,0.0,-58.362583,-63.77049,-20.742258,-59.284187,-796.7777,-27.810837,-48.545036,2.7291746,102.99663,-11.619298,-2.1267002
38.553658,-784.0123,-2107.7957,114.99723,144.10587,-929.3692,-1024.9478,-12.8454685,0.0,-898.5502,40.48548,-490.48788,5.108052,78.69336,442.5799,-0.5461993,107.93664,293.41827,2422.9526,2064.3323,842.41406,-250.97948,-8737.98,447.42474,429.5682,2763.7688,257.85364,8081.3115,15032.165,0.0,-181.54564,-5.8443623,-7.567088,-308.73404,1028.7062,-22.760378,67.06976,2.3720922,26.565027,-6.4356256,1.1701571
-89.56672,-806.1277,-1355.3618,227.55382,111.38634,-642.4496,-590.6111,-19.553,0.0,-146.82074,31.841343,-200.43967,-0.5701444,-122.24129,374.65887,-2.758431,-8.68203,334.03946,1472.3407,-6892.8237,49.67354,4.410735,-17846.512,-594.14984,147.08067,45.204212,285.80014,-8613.193,-10879.494,0.0,148.03882,-1.2816889,-0.3714074,-177.70825,848.60004,-11.518009,155.36916,-15.206938,-22.418701,-5.3881497,1.5622113
23.748981,-226.43509,496.2737,597.3172,8.007438,257.5692,162.15506,-10.228589,0.0,-157.2132,1.6182193,-132.6395,-2.357269,-106.080956,294.4529,-3.9331996,-3.5856905,-75.83961,992.49286,-8576.986,-304.9589,-199.164,-18517.223,-1359.589,121.96028,-1439.8043,96.16083,-12544.679,-12226.625,0.0,-65.09624,-0.8666832,-6.897984,-73.9586,-348.61807,-11.691971,-52.119934,1.3211768,78.82622,-4.144697,1.590288
61.548264,-202.2861,438.88586,532.14935,-48.138016,360.75565,108.4572,-11.68131,0.0,-102.86706,0.5888355,122.97044,-1.4882054,-126.59563,151.2044,-2.1692722,7.3759904,536.74023,1284.1827,-6711.5796,-78.75114,-108.99154,-17244.479,-153.94548,100.02764,461.5004,-54.00441,-8781.132,-9575.3,0.0,133.54227,-1.2816889,-6.4034324,315.77774,491.54187,-11.482448,51.766888,1.660495,70.538864,-4.081559,1.590288
35.130096,-118.02912,627.32043,682.69244,3.1382217,483.72668,161.95638,-12.826246,0.0,-2200.2048,-17.592697,-547.8352,-1.418714,16.598455,-3091.061,-2.7077413,-374.5785,187.23935,1199.5754,-12738.209,-3.3142064,-479.11755,21657.7,-567.21234,65.62206,-2946.9275,263.84247,-3756.6667,-2361.7412,0.0,100.820885,-0.27254832,-25.196224,217.19746,-383.31683,-12.007313,-100.76273,6.037256,70.815796,-3.9082909,1.590288
22.974373,-224.72246,283.74164,529.63214,11.011077,307.84497,152.15776,-11.977588,0.0,-328.2696,3.4834414,-177.21399,4.4243264,73.9912,383.60464,-3.4525926,2.9070377,-91.416405,1077.857,-7210.328,57.858864,-58.44738,-17320.49,-715.07,90.619316,-736.1631,101.432755,-9046.039,-11059.504,0.0,-63.039307,-0.8666832,-5.5821776,-68.13427,-352.57315,-11.644307,-53.386086,1.8523097,-35.06143,-4.907976,-0.9027102
24.121677,-574.35114,-1847.3909,102.54061,48.76181,-707.7068,-688.0477,-17.627378,0.0,-773.5347,22.108858,235.37032,-0.19802865,-8.393709,-1322.3533,1.263721,32.545506,-56.288544,1871.2512,-576.2167,970.8894,-7.257079,-8576.983,34.932674,329.38586,2001.0857,193.96913,5047.797,6117.834,0.0,-97.07086,-3.3684316,-9.512832,-163.63608,900.7423,-13.396113,63.997383,13.807842,-41.51042,-6.8597736,-0.59813553
-123.97195,2434.2195,1829.3994,-4956.6255,257.52856,146.93167,194.48177,-29.936708,0.0,-1371.8806,-115.54693,-103.36687,0.18047404,75.37925,393.05844,-5.1604905,-63.04874,-226.84674,-578.5899,-1281.1571,-927.4857,-183.98894,-4383.872,-211.34561,283.58173,-1875.8872,85.97157,3523.0586,2165.9053,0.0,116.45316,-8.979543,-65.157005,102.407486,-896.52515,-17.318363,-180.12029,2.7503924,-309.1875,-46.867958,2.90065
-11.527358,-806.6141,-1641.5844,317.2658,40.46939,-531.567,-1397.8064,-12.419811,0.0,-622.41223,-8.532662,70.82589,1.0450132,70.07927,285.6351,1.176105,7.8878927,-82.2099,1431.0554,-4814.8145,-154.60016,-43.50013,-14360.865,-172.05919,156.15842,-776.6266,-105.61435,-4462.655,-5012.166,0.0,-75.65888,-1.0068295,-7.667207,-121.691185,-719.87933,-11.265938,-37.974545,7.3113256,-26.632954,-20.600412,-0.59813553
-4.052743,-764.66626,-1629.2039,211.20479,53.90043,-547.66785,-1390.4895,-12.066864,0.0,-657.9023,-8.504623,107.44014,-0.1550715,-120.66849,230.39851,0.9843913,10.098046,-93.30594,1343.9181,-4962.3037,-113.91551,-43.359913,-14318.262,-201.13297,100.48786,-858.3574,240.68869,-4502.467,-3955.6377,0.0,-89.98174,-0.8666832,-9.683798,-112.11276,-768.7206,-11.662252,-103.81999,7.6344643,-25.497652,-20.490282,-0.59813553
32.925907,-930.08545,212.73868,467.97537,12.351769,541.55444,359.72348,-34.75834,0.0,-1477.2633,93.15808,-1924.1082,25.61716,1270.9456,667.3894,-60.722107,-222.87946,135.37006,2972.0723,27418.148,1448.2455,-753.25024,127737.75,3452.362,-333.7633,11079.1045,-2473.4275,38981.074,45701.234,0.0,-69.177124,0.20167112,92.29938,-134.22107,498.45386,-59.105244,205.52989,3.1890984,-138.41774,-2.9866846,1.590288
-4.671102,-687.67865,-1635.1143,465.71652,80.9266,-372.85672,-1379.435,-15.950677,0.0,-302.19022,0.77714133,-57.437145,-0.9363692,37.890373,298.77472,-3.7801108,4.4014254,-22.70603,139.47394,-5698.0737,11.679962,-112.205215,-16138.261,-312.4951,314.50986,189.82468,257.13776,-7093.193,-8987.591,0.0,-87.21694,-0.8807629,-6.2562947,-147.58539,-649.8352,-11.669302,-60.392216,7.685164,53.494637,-13.286521,1.1701571
4.5942616,3623.8467,2269.209,-561.8674,319.7259,256.30844,250.16893,-13.009453,0.0,43.824677,-38.37432,-157.1808,-1.0734117,-150.24687,398.4724,3.5988824,17.248222,-70.67036,105.055176,2716.2534,629.7271,216.81647,-5804.8193,513.77985,405.31906,-301.41232,137.57681,7458.531,8358.044,0.0,-65.7128,-63.77049,-6.415135,-77.61388,-827.2177,-25.947897,-47.307854,2.2883847,92.77395,-18.94491,-2.1267002
29.298317,2777.4746,1831.5607,-438.92474,36.366123,327.39362,201.1487,-10.923178,0.0,-709.37494,-16.675707,-415.68146,1.6412121,23.309326,283.8022,-48.08367,51.694115,-36.854954,1029.8384,4197.509,1035.3107,-75.074776,21579.188,392.30853,191.98775,-1403.8116,385.51367,6887.4595,6469.1826,0.0,-64.05066,-66.31866,-3.2216763,-59.473198,697.04816,-33.54732,-20.907137,-28.949665,103.10378,-16.510197,5.554518
-204.69331,-218.41103,487.62695,490.80127,15.218308,284.8694,160.32722,-12.07991,0.0,5.007634,0.0923157,-361.07043,-1.6290306,-0.05851698,-1222.4836,1.7022383,7.115841,-111.76733,1062.9962,-9123.905,-146.79143,-127.991104,-18914.635,-1430.928,190.4348,-1344.3353,273.73782,-12470.464,-12523.547,0.0,92.58649,1.7801236,7.964951,-80.6924,-346.39673,-11.670229,-99.978004,2.9004276,-34.78719,-4.5834646,-0.9027102
-5.411411,-827.95435,-1555.7218,248.25113,62.456245,-482.9966,-1321.465,-15.990215,0.0,-397.62296,0.1103656,164.86038,-1.2071761,-53.72666,336.48764,-3.4665127,-25.693504,252.73445,1294.1454,-6527.351,0.8689077,-68.151726,-17319.342,-650.93317,45.1564,-1079.3533,340.0207,-8935.575,-10936.991,0.0,-134.23453,-0.8666832,-6.32951,-166.51605,-680.0883,-11.662252,-105.250175,-16.11845,-23.620638,-13.57703,1.5622113
13.893413,-199.06786,317.3816,489.8433,5.951674,260.26926,139.99234,-11.460391,0.0,-915.1601,2.224664,-280.1516,4.9909163,72.58485,504.14606,-0.5666475,-27.399523,-215.39139,1202.3053,-10120.07,-109.873955,-149.32661,-14420.582,-713.56415,133.44757,-1251.2104,242.28004,-10413.49,-11687.6,0.0,72.541016,-0.8807629,-6.821868,144.65672,-430.30414,-11.468578,-109.01194,-16.78758,-26.06942,-3.8016973,2.3576992
19.231756,-195.53102,412.70834,480.35913,14.999806,274.22668,169.26636,-11.140224,0.0,40.281597,2.4886866,-96.96078,-2.0898366,5.8188925,379.87982,1.1651311,3.1676588,-117.00221,1068.906,-9531.69,-339.93042,-222.40213,-19723.791,-1405.7028,107.95776,-1443.6313,210.07056,-15732.541,-13970.621,0.0,-82.91101,-0.8666832,-4.5557055,-78.22359,-380.0687,-11.665228,-103.1618,2.3752942,-34.472935,-4.904172,-0.9027102
57.048435,-658.67816,-2172.3638,109.608215,105.924385,-811.4553,-678.7565,-11.887441,0.0,-1128.4943,10.489226,208.6423,0.06649178,82.13618,451.56552,-2.5420313,-23.939728,289.3842,2125.3293,-987.2981,1003.5557,-25.171677,-5634.6646,-109.16664,269.18723,232.21101,173.72218,5392.2886,6122.0303,0.0,-142.66801,-5.8443623,-8.660577,-295.1894,1022.159,-21.695114,63.344368,-24.037848,-34.447952,-7.181275,1.5622113
-30.423578,-165.87991,562.31964,741.82544,29.439188,322.4591,228.04553,-10.102451,0.0,-2390.0076,-69.31315,3.1706731,-1.7784219,-68.183495,506.87143,-4.614211,-69.26781,-246.99197,1936.7496,-5292.604,352.6767,371.37982,23377.207,1174.9089,252.25978,-1629.2644,235.22786,27.972998,547.00476,0.0,61.522663,-3.3102727,-10.908747,391.85062,-531.1097,-12.086323,-71.97355,2.2649403,83.01192,-4.742996,1.590288
65.51935,-343.95694,498.61975,99.21511,5.535659,575.5671,198.0307,-13.392548,0.0,-770.9919,35.407757,-660.42804,1.1222506,-266.7699,368.534,14.712248,13.760158,1019.8123,2170.6145,1073.2212,953.1452,315.47632,11839.86,499.80466,558.0494,634.08984,-1454.2302,10037.323,9373.36,0.0,123.847755,-3.5447311,-5.2073264,597.2381,307.07675,-69.70042,102.94128,-16.063248,-25.337378,-3.6702862,2.3576992
8.688789,-196.47716,508.5967,446.53113,10.527423,308.1622,232.82974,-9.535846,0.0,-633.0065,15.367688,-171.33922,-0.13655406,-142.91553,305.19183,1.1880012,13.464246,-105.18907,1335.09,-3195.524,991.7859,184.32748,-6984.1475,431.164,244.93468,522.99896,130.96983,4008.4885,5531.184,0.0,-69.79634,-2.734399,-9.253775,-109.78325,-349.111,-13.506962,-45.839054,1.6908882,-33.92402,-5.0990434,-0.9027102
-15.2170925,2663.934,2077.513,-569.1228,223.66809,208.70575,137.8722,-12.681403,0.0,-473.3147,-78.591965,309.1036,-0.008765876,-107.855736,264.53223,-6.227741,10.719333,-165.83257,266.88947,-5591.785,-335.33737,137.58493,-14839.972,-632.6988,223.59914,-994.3918,-24.163534,-8436.916,-9304.486,0.0,72.51528,-8.965463,-6.939266,92.822014,-681.93317,-13.401172,-105.368324,1.8082016,55.21365,-10.557416,-2.1267002
71.64698,-218.42603,675.1509,613.59204,39.842037,301.09436,301.7605,-13.358808,0.0,-697.3975,8.475413,115.93792,-0.71039975,-211.22647,344.70633,1.5886747,21.470957,-67.90531,2542.0457,3160.3098,830.0415,362.54526,21398.229,875.55286,382.40805,-185.82301,353.46106,11404.393,7264.1406,0.0,-58.66928,-3.296193,-1.213206,-324.64117,-499.5658,-43.781227,-60.546448,1.7955983,-8.199212,-5.2929473,-0.9027102
4.231313,3533.7441,2290.9731,534.6944,35.427788,345.57776,166.14478,-14.940869,0.0,-497.4519,-39.785038,133.2331,-0.09554422,92.52734,407.16074,0.45594257,14.267844,-81.218414,170.08163,1220.6581,664.3912,-178.90613,-4856.94,256.24503,400.24738,12.319588,191.14105,6056.1987,6328.1465,0.0,-61.618603,-66.16444,-4.2388363,-73.55681,694.52386,-24.285776,7.6236835,1.7291644,2.458846,-4.876532,-0.9027102
-44.310654,-177.08261,632.5238,809.86554,-47.405846,320.91705,222.25092,-17.139513,0.0,-689.2826,7.0724483,-18.416487,0.8757689,-99.55575,442.54367,-4.454513,-156.52971,95.34631,2795.8315,6696.357,791.84595,-501.4591,27319.094,1115.4752,627.53564,1468.0327,367.384,15524.2705,9587.595,0.0,97.4648,-5.8443623,-34.621662,639.9822,454.62656,-39.816383,92.90056,1.2329109,50.86574,-3.9729383,1.590288
-2.580655,1510.7948,1331.0651,572.9181,11.46616,245.48228,131.04263,-14.434695,0.0,-5.356071,-11.974818,-270.65332,-1.1842655,-90.56108,-996.05927,-0.69433033,-41.72481,-99.29653,164.11772,-15255.753,-751.1967,-1122.8864,-24665.746,-2642.5317,333.41534,-3889.4407,118.45717,-28668.434,-19282.684,0.0,-46.9177,-7.871636,-6.3369718,-79.770226,-526.9466,-11.563026,-103.0337,3.631322,64.58354,-4.2760854,1.590288
17.890116,-137.55576,813.58844,606.1385,26.891897,294.04047,275.35718,-18.086355,0.0,-344.998,5.6936755,-83.007515,-1.9918177,45.48655,-1685.6179,1.3782675,9.966203,-16.659597,2215.1758,6811.319,791.6137,-484.04834,25655.662,1006.89087,214.30766,691.17145,486.09784,15652.504,9516.154,0.0,-45.354164,-0.6493863,-2.6474476,-160.80957,-550.3667,-42.063686,-106.52573,2.7087822,-17.119577,-5.1582975,-0.9027102
-26.761465,-263.18417,400.59396,481.72998,13.238664,335.85095,167.11469,-9.471639,0.0,51.76672,1.207856,-194.32317,-2.0368595,-51.675186,459.4966,-2.988288,-21.452751,312.11484,1134.6733,-8848.363,-257.68762,-203.59688,-18888.656,-1307.8606,119.17841,-1628.807,207.09027,-13047.284,-12498.542,0.0,-123.10603,-0.8666832,-4.4674764,-125.545395,-373.1881,-11.691971,-104.197655,-22.8364,-32.765133,-4.9372687,2.3576992
-14.134384,3241.9146,1930.5273,-4653.6343,71.77474,232.83902,132.02757,-13.083386,0.0,-958.9127,-38.96298,38.15493,-0.97815716,82.92934,389.05234,0.60544205,10.298366,-293.72562,-28.15834,-596.3479,290.0183,-105.78686,-4864.3735,-66.62916,224.93652,-878.2621,11.082223,5860.3433,5583.3047,0.0,150.53009,-66.30458,-52.828693,90.57855,845.5076,-18.172174,119.923294,1.6305126,89.527565,-37.306973,-2.1267002
